,Title,Year,Authors,Journal,Journal Acronym
29,POCE: Pose-Controllable Expression Editing.,2023,"Rongliang Wu, Yingchen Yu, Fangneng Zhan, Jiahui Zhang, Shengcai Liao, Shijian Lu",08938 ,corr
30,Audio-Driven Talking Face Generation with Diverse yet Realistic Facial Animations.,2023,"Rongliang Wu, Yingchen Yu, Fangneng Zhan, Jiahui Zhang, Xiaoqin Zhang, Shijian Lu",08945 ,corr
31,3D Open-vocabulary Segmentation with Foundation Models.,2023,"Kunhao Liu, Fangneng Zhan, Jiahui Zhang, Muyu Xu, Yingchen Yu, Abdulmotaleb El-Saddik, Christian Theobalt, Eric P. Xing, Shijian Lu",14093 ,corr
32,A Survey of Label-Efficient Deep Learning for 3D Point Clouds.,2023,"Aoran Xiao, Xiaoqin Zhang, Ling Shao, Shijian Lu",19812 ,corr
33,Online Map Vectorization for Autonomous Driving: A Rasterization Perspective.,2023,"Gongjie Zhang, Jiahao Lin, Shuang Wu, Yilin Song, Zhipeng Luo, Yang Xue, Shijian Lu, Zuoguan Wang",10502 ,corr
34,Prompt Ensemble Self-training for Open-Vocabulary Domain Adaptation.,2023,"Jiaxing Huang, Jingyi Zhang, Han Qiu, Sheng Jin, Shijian Lu",16658 ,corr
35,One-Shot Action Recognition via Multi-Scale Spatial-Temporal Skeleton Matching.,2023,"Siyuan Yang, Jun Liu, Shijian Lu, Meng Hwa Er, Alex C. Kot",07286 ,corr
36,WaveNeRF: Wavelet-based Generalizable Neural Radiance Fields.,2023,"Muyu Xu, Fangneng Zhan, Jiahui Zhang, Yingchen Yu, Xiaoqin Zhang, Christian Theobalt, Ling Shao, Shijian Lu",04826 ,corr
37,Black-box Unsupervised Domain Adaptation with Bi-directional Atkinson-Shiffrin Memory.,2023,"Jingyi Zhang, Jiaxing Huang, Xueying Jiang, Shijian Lu",13236 ,corr
38,Pose-Free Neural Radiance Fields via Implicit Pose Regularization.,2023,"Jiahui Zhang, Fangneng Zhan, Yingchen Yu, Kunhao Liu, Rongliang Wu, Xiaoqin Zhang, Ling Shao, Shijian Lu",15049 ,corr
39,Domain Generalization via Balancing Training Difficulty and Model Capability.,2023,"Xueying Jiang, Jiaxing Huang, Sheng Jin, Shijian Lu",00844 ,corr
40,Bridging Semantic Gaps for Language-Supervised Semantic Segmentation.,2023,"Yun Xing, Jian Kang, Aoran Xiao, Jiahao Nie, Ling Shao, Shijian Lu",13505 ,corr
41,GCDB-UNet: A novel robust cloud detection approach for remote sensing images.,2022,"Xian Li, Xiaofei Yang, Xutao Li, Shijian Lu, Yunming Ye, Yifang Ban", 238: 107890 ,kbs
42,Multi-level adversarial network for domain adaptive semantic segmentation.,2022,"Jiaxing Huang, Dayan Guan, Aoran Xiao, Shijian Lu", 123: 108384 ,pr
43,Detection and rectification of arbitrary shaped scene texts by using text keypoints and links.,2022,"Chuhui Xue, Shijian Lu, Steven C. H. Hoi", 124: 108494 ,pr
44,Domain consistency regularization for unsupervised multi-source domain adaptive classification.,2022,"Zhipeng Luo, Xiaobing Zhang, Shijian Lu, Shuai Yi", 132: 108955 ,pr
45,AppFuse: An Appearance Fusion Framework for Saliency Cues.,2022,"Koteswar Rao Jerripothula, Prerana Mukherjee, Jianfei Cai, Shijian Lu, Junsong Yuan", 32: 8261-8274 ,tcsv
46,GMLight: Lighting Estimation via Geometric Distribution Approximation.,2022,"Fangneng Zhan, Yingchen Yu, Changgong Zhang, Rongliang Wu, Wenbo Hu, Shijian Lu, Feiying Ma, Xuansong Xie, Ling Shao", 31: 2268-2278 ,tip
47,Self-Guided Adaptation: Progressive Representation Alignment for Domain Adaptive Object Detection.,2022,"Chong Zhang, Zongxian Li, Jingjing Liu, Peixi Peng, Qixiang Ye, Shijian Lu, Tie-Jun Huang, Yonghong Tian", 24: 2246-2258 ,tmm
