,Title,Year,Authors,Journal,Journal Acronym
56,Reliable Distributed Computing for Metaverse: A Hierarchical Game-Theoretic Approach.,2023,"Yuna Jiang, Jiawen Kang, Dusit Niyato, Xiaohu Ge, Zehui Xiong, Chunyan Miao, Xuemin Shen", 72: 1084-1100 ,tvt
57,Load Distribution in Poisson Networks With Spatially Coupled Users.,2023,"Minwei Shi, Jianguo Li, Xiaozheng Gao, Kai Yang, Dusit Niyato, Zhu Han", 72: 1331-1336 ,tvt
58,RIS-Aided 6G Communication System With Accurate Traceable User Mobility.,2023,"Peng Zhang, Jiayi Zhang, Huahua Xiao, Hongyang Du, Dusit Niyato, Bo Ai", 72: 2718-2722 ,tvt
59,Distributed Mechanism Design in Continuous Space for Federated Learning Over Vehicular Networks.,2023,"Mina Montazeri, Hamed Kebriaei, Babak Nadjar Araabi, Jiawen Kang, Dusit Niyato", 72: 4196-4206 ,tvt
60,Two-Hop Connectivity to the Roadside in a VANET Under the Random Connection Model.,2023,"Alexander P. Kartun-Giles, Konstantinos Koufos, Xiao Lu, Dusit Niyato", 72: 5508-5512 ,tvt
61,Efficient Consensus and Elastic Resource Allocation Empowered Blockchain for Vehicular Networks.,2023,"Yijing Lin, Jiawen Kang, Dusit Niyato, Zhipeng Gao, Qian Wang", 72: 5513-5517 ,tvt
62,Evolutionary Carrier Selection for Shared Truck Delivery Services.,2023,"Rakpong Kaewpuang, Suttinee Sawadsitang, Dusit Niyato, Han Yu", 72: 6778-6782 ,tvt
63,Spatio-Temporal Analysis of D2D Networks in Finite Areas.,2023,"Minwei Shi, Mei Yang, Hang Yuan, Xiaozheng Gao, Kai Yang, Dusit Niyato", 72: 8239-8243 ,tvt
64,Semantic Communication-Based Dynamic Resource Allocation in D2D Vehicular Networks.,2023,"Jiawei Su, Zhixin Liu, Yuanai Xie, Kai Ma, Hongyang Du, Jiawen Kang, Dusit Niyato", 72: 10784-10796 ,tvt
65,Bayesian Optimization Enhanced Deep Reinforcement Learning for Trajectory Planning and Network Formation in Multi-UAV Networks.,2023,"Shimin Gong, Meng Wang, Bo Gu, Wenjie Zhang, Dinh Thai Hoang, Dusit Niyato", 72: 10933-10948 ,tvt
66,Jamming-Based Covert Communication for Rate-Splitting Multiple Access.,2023,"Trung Thanh Nguyen, Nguyen Cong Luong, Shaohan Feng, Khaled M. Elbassioni, Dusit Niyato", 72: 11074-11079 ,tvt
67,Digital Twin-Assisted Edge Computation Offloading in Industrial Internet of Things With NOMA.,2023,"Long Zhang, Han Wang, Hongmei Xue, Hongliang Zhang, Qilie Liu, Dusit Niyato, Zhu Han", 72: 11935-11950 ,tvt
68,Deep Reinforcement Learning for Secrecy Energy Efficiency Maximization in RIS-Assisted Networks.,2023,"Yichi Zhang, Yang Lu, Ruichen Zhang, Bo Ai, Dusit Niyato", 72: 12413-12418 ,tvt
69,Relay-Assisted Partial Interference Elimination Schemes for K-User Delay-Sensitive Networks.,2023,"Jingfu Li, Zehui Xiong, Dusit Niyato, Weifeng Su, Wenjiang Feng, Weiheng Jiang", 22: 1633-1647 ,twc
70,Elastic Resource Allocation for Coded Distributed Computing Over Heterogeneous Wireless Edge Networks.,2023,"Cong Thanh Nguyen, Diep N. Nguyen, Dinh Thai Hoang, Khoa Tran Phan, Dusit Niyato, Hoang-Anh Pham, Eryk Dutkiewicz", 22: 2636-2649 ,twc
71,Ensemble Distillation Based Adaptive Quantization for Supporting Federated Learning in Wireless Networks.,2023,"Yijing Liu, Gang Feng, Dusit Niyato, Shuang Qin, Jianhong Zhou, Xiaoqian Li, Xinyi Xu", 22: 4013-4027 ,twc
72,Semantic-Aware Sensing Information Transmission for Metaverse: A Contest Theoretic Approach.,2023,"Jiacheng Wang, Hongyang Du, Zengshan Tian, Dusit Niyato, Jiawen Kang, Xuemin Shen", 22: 5214-5228 ,twc
