,Title,Year,Authors,Journal,Journal Acronym
33,Proxy-driven free-form deformation by topology-adjustable control lattice.,2020,"Yuzhe Zhang, Jianmin Zheng, Yiyu Cai", 89: 167-177 ,cg
34,Recovering facial reflectance and geometry from multi-view images.,2020,"Guoxian Song, Jianmin Zheng, Jianfei Cai, Tat-Jen Cham", 96: 103897 ,ivc
35,Disentangled Human Body Embedding Based on Deep Hierarchical Neural Network.,2020,"Boyi Jiang, Juyong Zhang, Jianfei Cai, Jianmin Zheng", 26: 2560-2575 ,tvcg
36,End-to-End 3D Point Cloud Instance Segmentation Without Detection.,2020,"Haiyong Jiang, Feilong Yan, Jianfei Cai, Jianmin Zheng, Jun Xiao", CVPR 2020: 12793-12802,cvpr
37,Parallel Point Cloud Compression Using Truncated Octree.,2020,"Naimin Koh, Pradeep Kumar Jayaraman, Jianmin Zheng", CW 2020: 1-8,cw
38,Creative Corbel Modeling Using Evolution Principle.,2020,"Yuzhe Zhang, Wayne Ong Chan Chi, Jianmin Zheng, Seng Tjhen Lie", CW 2020: 9-16,cw
39,Adaptive Informative Sampling with Environment Partitioning for Heterogeneous Multi-Robot Systems.,2020,"Yunfei Shi, Ning Wang, Jianmin Zheng, Yang Zhang, Sha Yi, Wenhao Luo, Katia P. Sycara", IROS 2020: 11718-11723,iros
40,Visual Analysis of the Impact of Neural Network Hyper-Parameters.,2020,"Daniel Jönsson, Gabriel Eilertsen, Hezi Shi, Jianmin Zheng, Anders Ynnerman, Jonas Unger", MLVis@Eurographics/EuroVis 2020: 13-17,mlvis-ws
41,Modeling Caricature Expressions by 3D Blendshape and Dynamic Texture.,2020,"Keyu Chen, Jianmin Zheng, Jianfei Cai, Juyong Zhang", ACM Multimedia 2020: 3228-3236,mm
42,Facial Expression Retargeting from Human to Avatar Made Easy.,2020,"Juyong Zhang, Keyu Chen, Jianmin Zheng",05110 ,corr
43,Modeling Caricature Expressions by 3D Blendshape and Dynamic Texture.,2020,"Keyu Chen, Jianmin Zheng, Jianfei Cai, Juyong Zhang",05714 ,corr
44,Fast 3D Modeling of Anthropomorphic Robotic Hands Based on A Multi-layer Deformable Design.,2020,"Li Tian, Hanhui Li, Muhammad Faaiz Khan Bin Abdul Halil, Nadia Magnenat-Thalmann, Daniel Thalmann, Jianmin Zheng",03742 ,corr
45,Towards Complex and Continuous Manipulation: A Gesture Based Anthropomorphic Robotic Hand Design.,2020,"Li Tian, Hanhui Li, Qifa Wang, Xuezeng Du, Jialin Tao, Jordan Sia Chong, Nadia Magnenat-Thalmann, Jianmin Zheng",10981 ,corr
