,Title,Year,Authors,Journal,Journal Acronym
29,Aegis: Mitigating Targeted Bit-flip Attacks against Deep Neural Networks.,2023,"Jialai Wang, Ziyuan Zhang, Meiqi Wang, Han Qiu, Tianwei Zhang, Qi Li, Zongpeng Li, Tao Wei, Chao Zhang",13520 ,corr
30,Boosting Distributed Full-graph GNN Training with Asynchronous One-bit Communication.,2023,"Meng Zhang, Qinghao Hu, Peng Sun, Yonggang Wen, Tianwei Zhang",01277 ,corr
31,Backdoor Attacks with Input-unique Triggers in NLP.,2023,"Xukun Zhou, Jiwei Li, Tianwei Zhang, Lingjuan Lyu, Muqiao Yang, Jun He",14325 ,corr
32,GPT-NER: Named Entity Recognition via Large Language Models.,2023,"Shuhe Wang, Xiaofei Sun, Xiaoya Li, Rongbin Ouyang, Fei Wu, Tianwei Zhang, Jiwei Li, Guoyin Wang",10428 ,corr
33,Text Classification via Large Language Models.,2023,"Xiaofei Sun, Xiaoya Li, Jiwei Li, Fei Wu, Shangwei Guo, Tianwei Zhang, Guoyin Wang",08377 ,corr
34,Jailbreaking ChatGPT via Prompt Engineering: An Empirical Study.,2023,"Yi Liu, Gelei Deng, Zhengzi Xu, Yuekang Li, Yaowen Zheng, Ying Zhang, Lida Zhao, Tianwei Zhang, Yang Liu",13860 ,corr
35,Extracting Cloud-based Model with Prior Knowledge.,2023,"Shiqian Zhao, Kangjie Chen, Meng Hao, Jian Zhang, Guowen Xu, Hongwei Li, Tianwei Zhang",04192 ,corr
36,Prompt Injection attack against LLM-integrated Applications.,2023,"Yi Liu, Gelei Deng, Yuekang Li, Kailong Wang, Tianwei Zhang, Yepang Liu, Haoyu Wang, Yan Zheng, Yang Liu",05499 ,corr
37,Multi-target Backdoor Attacks for Code Pre-trained Models.,2023,"Yanzhou Li, Shangqing Liu, Kangjie Chen, Xiaofei Xie, Tianwei Zhang, Yang Liu",08350 ,corr
38,Omnipotent Adversarial Training for Unknown Label-noisy and Imbalanced Datasets.,2023,"Guanlin Li, Kangjie Chen, Yuan Xu, Han Qiu, Tianwei Zhang",08596 ,corr
39,Jailbreaker: Automated Jailbreak Across Multiple Large Language Model Chatbots.,2023,"Gelei Deng, Yi Liu, Yuekang Li, Kailong Wang, Ying Zhang, Zefeng Li, Haoyu Wang, Tianwei Zhang, Yang Liu",08715 ,corr
40,Adversarial Training Over Long-Tailed Distribution.,2023,"Guanlin Li, Guowen Xu, Tianwei Zhang",10205 ,corr
41,Mercury: An Automated Remote Side-channel Attack to Nvidia Deep Learning Accelerator.,2023,"Xiaobei Yan, Xiaoxuan Lou, Guowen Xu, Han Qiu, Shangwei Guo, Chip-Hong Chang, Tianwei Zhang",01193 ,corr
42,PentestGPT: An LLM-empowered Automatic Penetration Testing Tool.,2023,"Gelei Deng, Yi Liu, Victor Mayoral Vilches, Peng Liu, Yuekang Li, Yuan Xu, Tianwei Zhang, Yang Liu, Martin Pinzger, Stefan Rass",06782 ,corr
43,One-bit Flip is All You Need: When Bit-flip Attack Meets Model Training.,2023,"Jianshuo Dong, Han Qiu, Yiming Li, Tianwei Zhang, Yuanjie Li, Zeqi Lai, Chao Zhang, Shu-Tao Xia",07934 ,corr
44,Instruction Tuning for Large Language Models: A Survey.,2023,"Shengyu Zhang, Linfeng Dong, Xiaoya Li, Sen Zhang, Xiaofei Sun, Shuhe Wang, Jiwei Li, Runyi Hu, Tianwei Zhang, Fei Wu, Guoyin Wang",10792 ,corr
45,"A Survey of Microarchitectural Side-channel Vulnerabilities, Attacks, and Defenses in Cryptography.",2022,"Xiaoxuan Lou, Tianwei Zhang, Jun Jiang, Yinqian Zhang", 54: 122:1-122:37 ,csur
46,Online adaptation for autonomous unmanned systems driven by requirements satisfaction model.,2022,"Yixing Luo, Yuan Zhou, Haiyan Zhao, Zhi Jin, Tianwei Zhang, Yang Liu, Danny Barthaud, Yijun Yu", 21: 1295-1319 ,sosym
47,Sentence Similarity Based on Contexts.,2022,"Xiaofei Sun, Yuxian Meng, Xiang Ao, Fei Wu, Tianwei Zhang, Jiwei Li, Chun Fan", Linguistics 10: 573-588 ,tacl
48,Topology-Aware Differential Privacy for Decentralized Image Classification.,2022,"Shangwei Guo, Tianwei Zhang, Guowen Xu, Han Yu, Tao Xiang, Yang Liu", 32: 4016-4027 ,tcsv
49,Byzantine-Resilient Decentralized Stochastic Gradient Descent.,2022,"Shangwei Guo, Tianwei Zhang, Han Yu, Xiaofei Xie, Lei Ma, Tao Xiang, Yang Liu", 32: 4096-4106 ,tcsv
50,Ownership Verification of DNN Architectures via Hardware Cache Side Channels.,2022,"Xiaoxuan Lou, Shangwei Guo, Jiwei Li, Tianwei Zhang", 32: 8078-8093 ,tcsv
51,A Practical Fog-Based Privacy-Preserving Online Car-Hailing Service System.,2022,"Jianfei Sun, Guowen Xu, Tianwei Zhang, Mamoun Alazab, Robert H. Deng", 17: 2862-2877 ,tifs
52,Introduction to the Special Section on Energy-efficient and Secure Computing for Artificial Intelligence and Beyond.,2022,"Meikang Qiu, Ke Xu, Cheng Zhang, Tianwei Zhang", Networks 18: 51e:1-51e:3 ,tosn
53,Astraea: A Fair Deep Learning Scheduler for Multi-Tenant GPU Clusters.,2022,"Zhisheng Ye, Peng Sun, Wei Gao, Tianwei Zhang, Xiaolin Wang, Shengen Yan, Yingwei Luo", 33: 2781-2793 ,tpds
54,Fast Nearest Neighbor Machine Translation.,2022,"Yuxian Meng, Xiaoya Li, Xiayu Zheng, Fei Wu, Xiaofei Sun, Tianwei Zhang, Jiwei Li", ACL  2022: 555-565,acl
55,On the (In)Security of Secure ROS2.,2022,"Gelei Deng, Guowen Xu, Yuan Zhou, Tianwei Zhang, Yang Liu", CCS 2022: 739-753,ccs
56,Cache Refinement Type for Side-Channel Detection of Cryptographic Software.,2022,"Ke Jiang, Yuyan Bao, Shuai Wang, Zhibo Liu, Tianwei Zhang", CCS 2022: 1583-1597,ccs
