,Title,Year,Authors,Journal,Journal Acronym
84,NEXT: a neural network framework for next POI recommendation.,2020,"Zhiqian Zhang, Chenliang Li, Zhiyong Wu, Aixin Sun, Dengpan Ye, Xiangyang Luo", 14: 314-333 ,fcsc
85,Collective Named Entity Recognition in User Comments via Parameterized Label Propagation.,2020,"Minh C. Phan, Aixin Sun", 71: 568-577 ,jasis
86,Efficient approximation algorithms for adaptive influence maximization.,2020,"Keke Huang, Jing Tang, Kai Han, Xiaokui Xiao, Wei Chen, Aixin Sun, Xueyan Tang, Andrew Lim", 29: 1385-1406 ,vldb
87,DeepRouting: A Deep Neural Network Approach for Ticket Routing in Expert Network.,2020,"Jianglei Han, Aixin Sun", SCC 2020: 386-393,IEEEscc
88,CASE: Context-Aware Semantic Expansion.,2020,"Jialong Han, Aixin Sun, Haisong Zhang, Chenliang Li, Shuming Shi", AAAI 2020: 7871-7878,aaai
89,Span-based Localizing Network for Natural Language Video Localization.,2020,"Hao Zhang, Aixin Sun, Wei Jing, Joey Tianyi Zhou", ACL 2020: 6543-6554,acl
90,Efficient Approximation Algorithms for Adaptive Target Profit Maximization.,2020,"Keke Huang, Jing Tang, Xiaokui Xiao, Aixin Sun, Andrew Lim", ICDE 2020: 649-660,icde
91,Anomaly Detection on Dynamic Bipartite Graph with Burstiness.,2020,"Zhe Chen, Aixin Sun", ICDM 2020: 966-971,icdm
92,Sentiment Prediction using Attention on User-Specific Rating Distribution.,2020,"Ting Lin, Aixin Sun", ICTIR 2020: 101-104,ictir
93,CATN: Cross-Domain Recommendation for Cold-Start Users via Aspect Transfer Network.,2020,"Cheng Zhao, Chenliang Li, Rong Xiao, Hongbo Deng, Aixin Sun", SIGIR 2020: 229-238,sigir
94,A Re-visit of the Popularity Baseline in Recommender Systems.,2020,"Yitong Ji, Aixin Sun, Jie Zhang, Chenliang Li", SIGIR 2020: 1749-1752,sigir
95,"Information Retrieval Technology - 15th Asia Information Retrieval Societies Conference, AIRS 2019, Hong Kong, November 7-9, 2019, Proceedings.",2020,"Fu Lee Wang, Haoran Xie, Wai Lam, Aixin Sun, Lun-Wei Ku, Tianyong Hao, Wei Chen, Tak-Lam Wong, Xiaohui Tao"," Lecture Notes in Computer Science 12004, Springer 2020, ISBN 978-3-030-42834-1 ",airs
96,UFTR: A Unified Framework for Ticket Routing.,2020,"Jianglei Han, Jing Li, Aixin Sun",00703 ,corr
97,Efficient Approximation Algorithms for Adaptive Influence Maximization.,2020,"Keke Huang, Jing Tang, Kai Han, Xiaokui Xiao, Wei Chen, Aixin Sun, Xueyan Tang, Andrew Lim",06469 ,corr
98,Span-based Localizing Network for Natural Language Video Localization.,2020,"Hao Zhang, Aixin Sun, Wei Jing, Joey Tianyi Zhou",13931 ,corr
99,CATN: Cross-Domain Recommendation for Cold-Start Users via Aspect Transfer Network.,2020,"Cheng Zhao, Chenliang Li, Rong Xiao, Hongbo Deng, Aixin Sun",10549 ,corr
100,A Re-visit of the Popularity Baseline in Recommender Systems.,2020,"Yitong Ji, Aixin Sun, Jie Zhang, Chenliang Li",13829 ,corr
101,On Offline Evaluation of Recommender Systems.,2020,"Yitong Ji, Aixin Sun, Jie Zhang, Chenliang Li",11060 ,corr
102,Generative Inverse Deep Reinforcement Learning for Online Recommendation.,2020,"Xiaocong Chen, Lina Yao, Aixin Sun, Xianzhi Wang, Xiwei Xu, Liming Zhu",02248 ,corr
103,GDPNet: Refining Latent Multi-View Graph for Relation Extraction.,2020,"Fuzhao Xue, Aixin Sun, Hao Zhang, Eng Siong Chng",06780 ,corr
104,An Embarrassingly Simple Model for Dialogue Relation Extraction.,2020,"Fuzhao Xue, Aixin Sun, Hao Zhang, Eng Siong Chng",13873 ,corr
