,Title,Year,Authors,Journal,Journal Acronym
0,Effectiveness Perspectives and a Deep Relevance Model for Spatial Keyword Queries.,2023,"Shang Liu, Gao Cong, Kaiyu Feng, Wanli Gu, Fuzheng Zhang", Data 1: 11:1-11:25 ,pacmmod
1,The RLR-Tree: A Reinforcement Learning Based R-Tree for Spatial Data.,2023,"Tu Gu, Kaiyu Feng, Gao Cong, Cheng Long, Zheng Wang, Sheng Wang", Data 1: 63:1-63:26 ,pacmmod
2,Mining Geospatial Relationships from Text.,2023,"Pasquale Balsebre, Dezhong Yao, Gao Cong, Weiming Huang, Zhen Hai", Data 1: 93:1-93:26 ,pacmmod
3,WISK: A Workload-aware Learned Index for Spatial Keyword Queries.,2023,"Yufan Sheng, Xin Cao, Yixiang Fang, Kaiqi Zhao, Jianzhong Qi, Gao Cong, Wenjie Zhang", Data 1: 187:1-187:27 ,pacmmod
4,Towards Designing and Learning Piecewise Space-Filling Curves.,2023,"Jiangneng Li, Zheng Wang, Gao Cong, Cheng Long, Han Mao Kiah, Bin Cui", 16: 2158-2171 ,pvldb
5,Similar Sports Play Retrieval With Deep Reinforcement Learning.,2023,"Zheng Wang, Cheng Long, Gao Cong", 35: 4253-4266 ,tkde
6,Region Embedding With Intra and Inter-View Contrastive Learning.,2023,"Liang Zhang, Cheng Long, Gao Cong", 35: 9031-9036 ,tkde
7,Online Anomalous Subtrajectory Detection on Road Networks with Deep Reinforcement Learning.,2023,"Qianru Zhang, Zheng Wang, Cheng Long, Chao Huang, Siu-Ming Yiu, Yiding Liu, Gao Cong, Jieming Shi", ICDE 2023: 246-258,icde
8,Multivariate Time-series Imputation with Disentangled Temporal Representations.,2023,"Shuai Liu, Xiucheng Li, Gao Cong, Yile Chen, Yue Jiang", ICLR 2023,iclr
9,Urban Region Representation Learning with OpenStreetMap Building Footprints.,2023,"Yi Li, Weiming Huang, Gao Cong, Hao Wang, Zheng Wang", KDD 2023: 1363-1373,kdd
10,Improving the Inference of Topic Models via Infinite Latent State Replications.,2023,"Daniel Rugeles, Zhen Hai, Juan Felipe Carmona, Manoranjan Dash, Gao Cong",12974 ,corr
11,WISK: A Workload-aware Learned Index for Spatial Keyword Queries.,2023,"Yufan Sheng, Xin Cao, Yixiang Fang, Kaiqi Zhao, Jianzhong Qi, Gao Cong, Wenjie Zhang",14287 ,corr
12,On the Opportunities and Challenges of Foundation Models for Geospatial Artificial Intelligence.,2023,"Gengchen Mai, Weiming Huang, Jin Sun, Suhang Song, Deepak Mishra, Ninghao Liu, Song Gao, Tianming Liu, Gao Cong, Yingjie Hu, Chris Cundy, Ziyuan Li, Rui Zhu, Ni Lao",06798 ,corr
13,"A Survey on Trajectory Data Management, Analytics, and Learning.",2022,"Sheng Wang, Zhifeng Bao, J. Shane Culpepper, Gao Cong", 54: 39:1-39:36 ,csur
14,QueryFormer: A Tree Transformer Model for Query Plan Representation.,2022,"Yue Zhao, Gao Cong, Jiachen Shi, Chunyan Miao", 15: 1658-1670 ,pvldb
15,ABC: Attributed Bipartite Co-clustering.,2022,"Junghoon Kim, Kaiyu Feng, Gao Cong, Diwen Zhu, Wenyuan Yu, Chunyan Miao", 15: 2134-2147 ,pvldb
16,Example-based Spatial Pattern Matching.,2022,"Yue Chen, Kaiyu Feng, Gao Cong, Han Mao Kiah", 15: 2572-2584 ,pvldb
17,Learned Index Benefits: Machine Learning Based Index Performance Estimation.,2022,"Jiachen Shi, Gao Cong, Xiaoli Li", 15: 3950-3962 ,pvldb
18,Let Trajectories Speak Out the Traffic Bottlenecks.,2022,"Hui Luo, Zhifeng Bao, Gao Cong, J. Shane Culpepper, Nguyen Lu Dang Khoa", 13: 8:1-8:21 ,tist
19,A Synopsis Based Approach for Itemset Frequency Estimation over Massive Multi-Transaction Stream.,2022,"Guangtao Wang, Gao Cong, Ying Zhang, Zhen Hai, Jieping Ye", Data 16: 29:1-29:30 ,tkdd
20,PGeoTopic: A Distributed Solution for Mining Geographical Topic Models.,2022,"Kaiqi Zhao, Gao Cong, Xiucheng Li", 34: 881-893 ,tkde
21,Deterministic Inference of Topic Models via Maximal Latent State Replication.,2022,"Daniel Rugeles, Zhen Hai, Manoranjan Dash, Gao Cong", 34: 1684-1695 ,tkde
22,A Linear Time Approach to Computing Time Series Similarity Based on Deep Metric Learning.,2022,"Di Yao, Gao Cong, Chao Zhang, Xuying Meng, Rongchang Duan, Jingping Bi", 34: 4554-4571 ,tkde
23,Learning Dynamics and Heterogeneity of Spatial-Temporal Graph Data for Traffic Forecasting.,2022,"Shengnan Guo, Youfang Lin, Huaiyu Wan, Xiucheng Li, Gao Cong", 34: 5415-5428 ,tkde
24,Unsupervised Selectivity Estimation by Integrating Gaussian Mixture Models and an Autoregressive Model.,2022,"Zizhong Meng, Peizhi Wu, Gao Cong, Rong Zhu, Shuai Ma", EDBT 2022: 2:247-2:259,edbt
25,TrajGAT: A Graph-based Long-term Dependency Modeling Approach for Trajectory Similarity Computation.,2022,"Di Yao, Haonan Hu, Lun Du, Gao Cong, Shi Han, Jingping Bi", KDD 2022: 2275-2285,kdd
26,Entity Resolution with Hierarchical Graph Attention Networks.,2022,"Dezhong Yao, Yuhong Gu, Gao Cong, Hai Jin, Xinqiao Lv", SIGMOD Conference 2022: 429-442,sigmod
