,Title,Year,Authors,Journal,Journal Acronym
33,PR-NET: Progressively-refined neural network for image manipulation localization.,2022,"Zenan Shi, Chaoqun Chang, Haipeng Chen, Xiaoyu Du, Hanwang Zhang", 37: 3166-3188 ,ijis
34,Learning to Compose and Reason with Language Tree Structures for Visual Grounding.,2022,"Richang Hong, Daqing Liu, Xiaoyu Mo, Xiangnan He, Hanwang Zhang", 44: 684-696 ,pami
35,Context-Aware Visual Policy Network for Fine-Grained Image Captioning.,2022,"Zheng-Jun Zha, Daqing Liu, Hanwang Zhang, Yongdong Zhang, Feng Wu", 44: 710-722 ,pami
36,Auto-Encoding and Distilling Scene Graphs for Image Captioning.,2022,"Xu Yang, Hanwang Zhang, Jianfei Cai", 44: 2313-2327 ,pami
37,Editorial paper for Pattern Recognition Letters VSI on cross model understanding for visual question answering.,2022,"Shaohua Wan, Zan Gao, Hanwang Zhang, Xiaojun Chang, Chen Chen, Anastasios Tefas", 160: 9-10 ,prl
38,Guest Editorial Introduction to the Special Section on Video and Language.,2022,"Tao Mei, Jason J. Corso, Gunhee Kim, Jiebo Luo, Chunhua Shen, Hanwang Zhang", 32: 1-4 ,tcsv
39,Discriminative Style Learning for Cross-Domain Image Captioning.,2022,"Jin Yuan, Shuai Zhu, Shuyin Huang, Hanwang Zhang, Yaoqiang Xiao, Zhiyong Li, Meng Wang", 31: 1723-1736 ,tip
40,Align R-CNN: A Pairwise Head Network for Visual Relationship Detection.,2022,"Mitra Tajrobehkar, Kaihua Tang, Hanwang Zhang, Joo-Hwee Lim", 24: 1266-1276 ,tmm
41,Deconfounded Visual Grounding.,2022,"Jianqiang Huang, Yu Qin, Jiaxin Qi, Qianru Sun, Hanwang Zhang", AAAI 2022: 998-1006,aaai
42,Cross-Domain Empirical Risk Minimization for Unbiased Long-Tailed Classification.,2022,"Beier Zhu, Yulei Niu, Xian-Sheng Hua, Hanwang Zhang", AAAI 2022: 3589-3597,aaai
43,Learning to Imagine: Integrating Counterfactual Thinking in Neural Discrete Reasoning.,2022,"Moxin Li, Fuli Feng, Hanwang Zhang, Xiangnan He, Fengbin Zhu, Tat-Seng Chua", ACL  2022: 57-69,acl
44,KQA Pro: A Dataset with Explicit Compositional Programs for Complex Question Answering over Knowledge Base.,2022,"Shulin Cao, Jiaxin Shi, Liangming Pan, Lunyiu Nie, Yutong Xiang, Lei Hou, Juanzi Li, Bin He, Hanwang Zhang", ACL  2022: 6101-6119,acl
45,Class Re-Activation Maps for Weakly-Supervised Semantic Segmentation.,2022,"Zhaozheng Chen, Tan Wang, Xiongwei Wu, Xian-Sheng Hua, Hanwang Zhang, Qianru Sun", CVPR 2022: 959-968,cvpr
46,Class Is Invariant to Context and Vice Versa: On Learning Invariance for Out-Of-Distribution Generalization.,2022,"Jiaxin Qi, Kaihua Tang, Qianru Sun, Xian-Sheng Hua, Hanwang Zhang", ECCV  2022: 92-109,eccv
47,Equivariance and Invariance Inductive Bias for Learning from Insufficient Data.,2022,"Tan Wang, Qianru Sun, Sugiri Pranata, Jayashree Karlekar, Hanwang Zhang", ECCV  2022: 241-258,eccv
48,NICO Challenge: Out-of-Distribution Generalization for Image Recognition Challenges.,2022,"Xingxuan Zhang, Yue He, Tan Wang, Jiaxin Qi, Han Yu, Zimu Wang, Jie Peng, Renzhe Xu, Zheyan Shen, Yulei Niu, Hanwang Zhang, Peng Cui", ECCV Workshops  2022: 433-450,eccv
49,Invariant Feature Learning for Generalized Long-Tailed Classification.,2022,"Kaihua Tang, Mingyuan Tao, Jiaxin Qi, Zhenguang Liu, Hanwang Zhang", ECCV  2022: 709-726,eccv
50,Identifying Hard Noise in Long-Tailed Sample Distribution.,2022,"Xuanyu Yi, Kaihua Tang, Xian-Sheng Hua, Joo-Hwee Lim, Hanwang Zhang", ECCV  2022: 739-756,eccv
51,On Non-Random Missing Labels in Semi-Supervised Learning.,2022,"Xinting Hu, Yulei Niu, Chunyan Miao, Xian-Sheng Hua, Hanwang Zhang", ICLR 2022,iclr
52,Certified Robustness Against Natural Language Attacks by Causal Intervention.,2022,"Haiteng Zhao, Chang Ma, Xinshuai Dong, Anh Tuan Luu, Zhi-Hong Deng, Hanwang Zhang", ICML 2022: 26958-26970,icml
53,Respecting Transfer Gap in Knowledge Distillation.,2022,"Yulei Niu, Long Chen, Chang Zhou, Hanwang Zhang", NeurIPS 2022,nips
54,Class Re-Activation Maps for Weakly-Supervised Semantic Segmentation.,2022,"Zhaozheng Chen, Tan Wang, Xiongwei Wu, Xian-Sheng Hua, Hanwang Zhang, Qianru Sun",00962 ,corr
55,Certified Robustness Against Natural Language Attacks by Causal Intervention.,2022,"Haiteng Zhao, Chang Ma, Xinshuai Dong, Anh Tuan Luu, Zhi-Hong Deng, Hanwang Zhang",12331 ,corr
56,Prompt-aligned Gradient for Prompt Tuning.,2022,"Beier Zhu, Yulei Niu, Yucheng Han, Yue Wu, Hanwang Zhang",14865 ,corr
57,RoME: Role-aware Mixture-of-Expert Transformer for Text-to-Video Retrieval.,2022,"Burak Satar, Hongyuan Zhu, Hanwang Zhang, Joo Hwee Lim",12845 ,corr
