,Title,Year,Authors,Journal,Journal Acronym
67,Summarizing User-Item Matrix By Group Utility Maximization.,2021,"Yongjie Wang, Ke Wang, Cheng Long, Chunyan Miao", ICDM 2021: 1409-1414,icdm
68,Coordinate Attention Residual Deformable U-Net for Vessel Segmentation.,2021,"Cong Wu, Xiao Liu, Shijun Li, Cheng Long", ICONIP  2021: 345-356,iconip
69,Predicting Autism Spectrum Disorder from Brain Imaging Data by Graph Convolutional Network.,2021,"Yueen Ma, Da Yan, Cheng Long, D. Rangaprakash, Gopikrishna Deshpande", IJCNN 2021: 1-8,ijcnn
70,Error-Bounded Online Trajectory Simplification with Multi-Agent Reinforcement Learning.,2021,"Zheng Wang, Cheng Long, Gao Cong, Qianru Zhang", KDD 2021: 1758-1768,kdd
71,Adaptive Holding for Online Bottleneck Matching with Delays.,2021,"Kaixin Wang, Cheng Long, Yongxin Tong, Jie Zhang, Yi Xu", SDM 2021: 235-243,sdm
72,Towards advancing the earthquake forecasting by machine learning of satellite data.,2021,"Pan Xiong, Lei Tong, Kun Zhang, Xuhui Shen, Roberto Battiston, Dimitar Ouzounov, Roberto Iuppa, Danny Crookes, Cheng Long, Huiyu Zhou",04334 ,corr
73,The RLR-Tree: A Reinforcement Learning Based R-Tree for Spatial Data.,2021,"Tu Gu, Kaiyu Feng, Gao Cong, Cheng Long, Zheng Wang, Sheng Wang",04541 ,corr
74,Efficient Algorithms for Maximal k-Biplex Enumeration.,2021,"Kaiqiang Yu, Cheng Long, Shengxin Liu, Da Yan",14414 ,corr
75,On optimal preference diffusion over social networks.,2020,"Cheng Long, Anhua Chen, Pakawadee Pengcharoen, Raymond Chi-Wing Wong", 88 ,is
76,A Robust Indoor Mobile Localization Algorithm for Wireless Sensor Network in Mixed LOS/NLOS Environments.,2020,"Ou Yong Kang, Cheng Long", Sensors 2020: 8854389:1-8854389:16 ,js
77,Efficient and Effective Similar Subtrajectory Search with Deep Reinforcement Learning.,2020,"Zheng Wang, Cheng Long, Gao Cong, Yiding Liu", 13: 2312-2325 ,pvldb
78,Identification of Electromagnetic Pre-Earthquake Perturbations from the DEMETER Data by Machine Learning.,2020,"Pan Xiong, Cheng Long, Huiyu Zhou, Roberto Battiston, Xuemin Zhang, Xuhui Shen", 12: 3643 ,remotesensing
79,Learning Network Representations With Different Order Structural Information.,2020,"Qi-dong Liu, Xin Zhou, Cheng Long, Jie Zhang, Mingliang Xu", 7: 907-914 ,tcss
80,On Nearby-Fit Spatial Keyword Queries.,2020,"Victor Junqiu Wei, Raymond Chi-Wing Wong, Cheng Long, Pan Hui", 32: 2198-2212 ,tkde
81,Learning to Generate Maps from Trajectories.,2020,"Sijie Ruan, Cheng Long, Jie Bao, Chunyang Li, Zisheng Yu, Ruiyuan Li, Yuxuan Liang, Tianfu He, Yu Zheng", AAAI 2020: 890-897,aaai
82,LSimRank: Node Similarity in a Labeled Graph.,2020,"Yang Wu, Ada Wai-Chee Fu, Cheng Long, Zitong Chen", APWeb/WAIM  2020: 127-144,apweb
83,Generating Full Spatiotemporal Vehicular Paths: A Data Fusion Approach.,2020,"Nan Xiao, Nan Hu, Liang Yu, Cheng Long", CIKM 2020: 2837-2844,cikm
84,Multi-Channel Sellers Traffic Allocation in Large-scale E-commerce Promotion.,2020,"Shen Xin, Yizhou Ye, Martin Ester, Cheng Long, Jie Zhang, Zhao Li, Kaiying Yuan, Yanghua Li", CIKM 2020: 2845-2852,cikm
85,Unsupervised Fake News Detection: A Graph-based Approach.,2020,"Siva Charan Reddy Gangireddy, Deepak P, Cheng Long, Tanmoy Chakraborty", HT 2020: 75-83,ht
86,On Nearby-Fit Spatial Keyword Queries (Extended Abstract).,2020,"Victor Junqiu Wei, Raymond Chi-Wing Wong, Cheng Long, Pan Hui", ICDE 2020: 2024-2025,icde
87,Interaction-aware Kalman Neural Networks for Trajectory Prediction.,2020,"Ce Ju, Zheng Wang, Cheng Long, Xiaoyu Zhang, Dong Eui Chang", IV 2020: 1793-1800,ivs
88,Doing in One Go: Delivery Time Inference Based on Couriers' Trajectories.,2020,"Sijie Ruan, Zi Xiong, Cheng Long, Yiheng Chen, Jie Bao, Tianfu He, Ruiyuan Li, Shengnan Wu, Zhongyuan Jiang, Yu Zheng", KDD 2020: 2813-2821,kdd
89,Lane Extraction and Quality Evaluation: A Hough Transform Based Approach.,2020,"Xingyao Wang, Da Yan, Ke Chen, Yancong Deng, Cheng Long, Kunlin Zhang, Sibo Yan", MIPR 2020: 7-12,mipr
90,Architecture-Intact Oracle for Fastest Path and Time Queries on Dynamic Spatial Networks.,2020,"Victor Junqiu Wei, Raymond Chi-Wing Wong, Cheng Long", SIGMOD Conference 2020: 1841-1856,sigmod
91,Context-aware Deep Model for Joint Mobility and Time Prediction.,2020,"Yile Chen, Cheng Long, Gao Cong, Chenliang Li", WSDM 2020: 106-114,wsdm
92,Efficient and Effective Similar Subtrajectory Search with Deep Reinforcement Learning.,2020,"Zheng Wang, Cheng Long, Gao Cong, Yiding Liu",02542 ,corr
