,Title,Year,Authors,Journal,Journal Acronym
31,Towards Explainable In-the-Wild Video Quality Assessment: a Database and a Language-Prompted Approach.,2023,"Haoning Wu, Erli Zhang, Liang Liao, Chaofeng Chen, Jingwen Hou, Annan Wang, Wenxiu Sun, Qiong Yan, Weisi Lin",12726 ,corr
32,AGIQA-3K: An Open Database for AI-Generated Image Quality Assessment.,2023,"Chunyi Li, Zicheng Zhang, Haoning Wu, Wei Sun, Xiongkuo Min, Xiaohong Liu, Guangtao Zhai, Weisi Lin",04717 ,corr
33,GMS-3DQA: Projection-based Grid Mini-patch Sampling for 3D Model Quality Assessment.,2023,"Zicheng Zhang, Wei Sun, Houning Wu, Yingjie Zhou, Chunyi Li, Xiongkuo Min, Guangtao Zhai, Weisi Lin",05658 ,corr
34,You Can Mask More For Extremely Low-Bitrate Image Compression.,2023,"Anqi Li, Feng Li, Jiaxin Han, Huihui Bai, Runmin Cong, Chunjie Zhang, Meng Wang, Weisi Lin, Yao Zhao",15561 ,corr
35,Advancing Zero-Shot Digital Human Quality Assessment through Text-Prompted Evaluation.,2023,"Zicheng Zhang, Wei Sun, Yingjie Zhou, Haoning Wu, Chunyi Li, Xiongkuo Min, Xiaohong Liu, Guangtao Zhai, Weisi Lin",02808 ,corr
36,Regression-free Blind Image Quality Assessment.,2023,"Xiaoqi Wang, Jian Xiong, Hao Gao, Weisi Lin",09279 ,corr
37,TOPIQ: A Top-down Approach from Semantics to Distortions for Image Quality Assessment.,2023,"Chaofeng Chen, Jiadi Mo, Jingwen Hou, Haoning Wu, Liang Liao, Wenxiu Sun, Qiong Yan, Weisi Lin",03060 ,corr
38,Efficient Joint Optimization of Layer-Adaptive Weight Pruning in Deep Neural Networks.,2023,"Kaixin Xu, Zhe Wang, Xue Geng, Jie Lin, Min Wu, Xiaoli Li, Weisi Lin",10438 ,corr
39,Local Distortion Aware Efficient Transformer Adaptation for Image Quality Assessment.,2023,"Kangmin Xu, Liang Liao, Jing Xiao, Chaofeng Chen, Haoning Wu, Qiong Yan, Weisi Lin",12001 ,corr
40,Q-Bench: A Benchmark for General-Purpose Foundation Models on Low-level Vision.,2023,"Haoning Wu, Zicheng Zhang, Erli Zhang, Chaofeng Chen, Liang Liao, Annan Wang, Chunyi Li, Wenxiu Sun, Qiong Yan, Guangtao Zhai, Weisi Lin",14181 ,corr
41,StereoARS: Quality Evaluation for Stereoscopic Image Retargeting With Binocular Inconsistency Detection.,2022,"Qiuping Jiang, Zhenyu Peng, Feng Shao, Ke Gu, Yabin Zhang, Wenjun Zhang, Weisi Lin", 68: 43-57 ,tbc
42,SRInpaintor: When Super-Resolution Meets Transformer for Image Inpainting.,2022,"Feng Li, Anqi Li, Jia Qin, Huihui Bai, Weisi Lin, Runmin Cong, Yao Zhao", Computational Imaging 8: 743-758 ,tci
43,Occupancy Map Guided Fast Video-Based Dynamic Point Cloud Coding.,2022,"Jian Xiong, Hao Gao, Miaohui Wang, Hongliang Li, Weisi Lin", 32: 813-825 ,tcsv
44,Unified Information Fusion Network for Multi-Modal RGB-D and RGB-T Salient Object Detection.,2022,"Wei Gao, Guibiao Liao, Siwei Ma, Ge Li, Yongsheng Liang, Weisi Lin", 32: 2091-2106 ,tcsv
45,Fine-Grained Image Quality Assessment: A Revisit and Further Thinking.,2022,"Xinfeng Zhang, Weisi Lin, Qingming Huang", 32: 2746-2759 ,tcsv
46,LGGD+: Image Retargeting Quality Assessment by Measuring Local and Global Geometric Distortions.,2022,"Zhenyu Peng, Qiuping Jiang, Feng Shao, Wei Gao, Weisi Lin", 32: 3422-3437 ,tcsv
47,Just Noticeable Difference for Deep Machine Vision.,2022,"Jian Jin, Xingxing Zhang, Xin Fu, Huan Zhang, Weisi Lin, Jian Lou, Yao Zhao", 32: 3452-3461 ,tcsv
