,Title,Year,Authors,Journal,Journal Acronym
34,A Meta-learning Based Multimodal Neural Network for Multistep Ahead Battery Thermal Runaway Forecasting.,2021,"Shuya Ding, Chaoyu Dong, Tianyang Zhao, Liang Mong Koh, Xiaoyin Bai, Jun Luo", Informatics 17: 4503-4511 ,tii
35,$M^3$M3: Multipath Assisted Wi-Fi Localization with a Single Access Point.,2021,"Zhe Chen, Guorong Zhu, Sulei Wang, Yuedong Xu, Jie Xiong, Jin Zhao, Jun Luo, Xin Wang", 20: 588-602 ,tmc
36,Pushing the Data Rate of Practical VLC via Combinatorial Light Emission.,2021,"Yanbing Yang, Jun Luo, Chen Chen, Zequn Chen, Wen-De Zhong, Liangyin Chen", 20: 1979-1992 ,tmc
37,SST: Software Sonic Thermometer on Acoustic-Enabled IoT Devices.,2021,"Chao Cai, Henglin Pu, Menglan Hu, Rong Zheng, Jun Luo", 20: 2067-2079 ,tmc
38,A Multi-Leader Multi-Follower Game-Based Analysis for Incentive Mechanisms in Socially-Aware Mobile Crowdsensing.,2021,"Jiangtian Nie, Jun Luo, Zehui Xiong, Dusit Niyato, Ping Wang, H. Vincent Poor", 20: 1457-1471 ,twc
39,SiWa: see into walls via deep UWB radar.,2021,"Tianyue Zheng, Zhe Chen, Jun Luo, Lin Ke, Chaoyang Zhao, Yaowen Yang", MobiCom 2021: 323-336,mobicom
40,MoVi-Fi: motion-robust vital signs waveform recovery via deep interpreted RF sensing.,2021,"Zhe Chen, Tianyue Zheng, Chao Cai, Jun Luo", MobiCom 2021: 392-405,mobicom
41,Octopus: a practical and versatile wideband MIMO sensing platform.,2021,"Zhe Chen, Tianyue Zheng, Jun Luo", MobiCom 2021: 601-614,mobicom
42,MoRe-Fi: Motion-robust and Fine-grained Respiration Monitoring via Deep-Learning UWB Radar.,2021,"Tianyue Zheng, Zhe Chen, Shujie Zhang, Chao Cai, Jun Luo", SenSys 2021: 111-124,sensys
43,Multi-Leader Multi-Follower Game-based Incentive Scheme for Socially-Aware Mobile Crowdsensing.,2021,"Jiangtian Nie, Jun Luo, Zehui Xiong, Dusit Niyato, Ping Wang, Yang Zhang", WCNC 2021: 1-6,wcnc
44,PURE: Passive mUlti-peRson idEntification via Deep Footstep Separation and Recognition.,2021,"Chao Cai, Ruinan Jin, Peng Wang, Liyuan Ye, Hongbo Jiang, Jun Luo",07177 ,corr
45,SiWa: See into Walls via Deep UWB Radar.,2021,"Tianyue Zheng, Zhe Chen, Jun Luo, Lin Ke, Chaoyang Zhao, Yaowen Yang",14279 ,corr
46,RF-Based Human Activity Recognition Using Signal Adapted Convolutional Neural Network.,2021,"Zhe Chen, Chao Cai, Tianyue Zheng, Jun Luo, Jie Xiong, Xin Wang",14307 ,corr
47,V2iFi: in-Vehicle Vital Sign Monitoring via Compact RF Sensing.,2021,"Tianyue Zheng, Zhe Chen, Chao Cai, Jun Luo, Xu Zhang",14848 ,corr
48,Enhancing RF Sensing with Deep Learning: A Layered Approach.,2021,"Tianyue Zheng, Zhe Chen, Shuya Ding, Jun Luo",14849 ,corr
49,RF-Net: a Unified Meta-learning Framework for RF-enabled One-shot Human Activity Recognition.,2021,"Shuya Ding, Zhe Chen, Tianyue Zheng, Jun Luo",04566 ,corr
50,MoRe-Fi: Motion-robust and Fine-grained Respiration Monitoring via Deep-Learning UWB Radar.,2021,"Tianyue Zheng, Zhe Chen, Shujie Zhang, Chao Cai, Jun Luo",08195 ,corr
51,Adv-4-Adv: Thwarting Changing Adversarial Perturbations via Adversarial Domain Adaptation.,2021,"Tianyue Zheng, Zhe Chen, Shuya Ding, Chao Cai, Jun Luo",00428 ,corr
52,V2iFi: in-Vehicle Vital Sign Monitoring via Compact RF Sensing.,2020,"Tianyue Zheng, Zhe Chen, Chao Cai, Jun Luo, Xu Zhang", 4: 70:1-70:27 ,imwut
53,Enabling Real-Life Deployment of Piggyback-VLC via Light Emission Composition.,2020,"Yanbing Yang, Jun Luo, Chen Chen, Liangyin Chen", 24: 59-65 ,internet
54,Hunting multiple bumps in graphs.,2020,"Yahui Sun, Jun Luo, Theodoros Lappas, Xiaokui Xiao, Bin Cui", 13: 656-669 ,pvldb
55,Composite Amplitude-Shift Keying for Effective LED-Camera VLC.,2020,"Yanbing Yang, Jun Luo", 19: 528-539 ,tmc
56,HackMan: hacking commodity millimeter-wave hardware for a measurement study.,2020,"Chao Cai, Zhen Chen, Jun Luo, Linwei Zhu, Menglan Hu", Networks 26: 5411-5425 ,winet
57,Enhancing Intrinsic Adversarial Robustness via Feature Pyramid Decoder.,2020,"Guanlin Li, Shuya Ding, Jun Luo, Chang Liu", CVPR 2020: 797-805,cvpr
58,UWHear: through-wall extraction and separation of audio vibrations using wireless signals.,2020,"Ziqi Wang, Zhe Chen, Akash Deep Singh, Luis Garcia, Jun Luo, Mani B. Srivastava", SenSys 2020: 1-14,sensys
59,AcuTe: acoustic thermometer empowered by a single smartphone.,2020,"Chao Cai, Zhe Chen, Henglin Pu, Liyuan Ye, Menglan Hu, Jun Luo", SenSys 2020: 28-41,sensys
60,RF-net: a unified meta-learning framework for RF-enabled one-shot human activity recognition.,2020,"Shuya Ding, Zhe Chen, Tianyue Zheng, Jun Luo", SenSys 2020: 517-530,sensys
61,Incentive Mechanism for Socially-Aware Mobile Crowdsensing: A Bayesian Stackelberg Game.,2020,"Jiangtian Nie, Jun Luo, Zehui Xiong, Dusit Niyato, Ping Wang, Yang Zhang", WASA  2020: 394-406,wasa
62,Enhancing Intrinsic Adversarial Robustness via Feature Pyramid Decoder.,2020,"Guanlin Li, Shuya Ding, Jun Luo, Chang Liu",02552 ,corr
