,Title,Year,Authors,Journal,Journal Acronym
0,Personalized task difficulty adaptation based on reinforcement learning.,2021,"Yaqian Zhang, Wooi-Boon Goh", 31: 753-784 ,umuai
1,Why do people watch others eat food? An Empirical Study on the Motivations and Practices of Mukbang Viewers.,2020,"Laurensia Anjani, Terrance Tin Hoi Mok, Anthony Tang, Lora Oehlberg, Wooi Boon Goh", CHI 2020: 1-13,chi
