,Title,Year,Authors,Journal,Journal Acronym
83,Leveraging Text Data Using Hybrid Transformer-LSTM Based End-to-End ASR in Transfer Learning.,2021,"Zhiping Zeng, Van Tung Pham, Haihua Xu, Yerbolat Khassanov, Eng Siong Chng, Chongjia Ni, Bin Ma", ISCSLP 2021: 1-5,iscslp
84,End-to-End Speaker Height and age estimation using Attention Mechanism with LSTM-RNN.,2021,"Manav Kaushik, Van Tung Pham, Eng Siong Chng",05056 ,corr
85,Multitask-Based Joint Learning Approach To Robust ASR For Radio Communication Speech.,2021,"Duo Ma, Nana Hou, Van Tung Pham, Haihua Xu, Eng Siong Chng",10701 ,corr
86,Automated Audio Captioning using Transfer Learning and Reconstruction Latent Space Similarity Regularization.,2021,"Andrew Koh, Fuzhao Xue, Eng Siong Chng",04692 ,corr
87,Interactive Feature Fusion for End-to-End Noise-Robust Speech Recognition.,2021,"Yuchen Hu, Nana Hou, Chen Chen, Eng Siong Chng",05267 ,corr
88,A Unified Speaker Adaptation Approach for ASR.,2021,"Yingzhu Zhao, Chongjia Ni, Cheung-Chi Leung, Shafiq R. Joty, Eng Siong Chng, Bin Ma",08545 ,corr
89,Learning Speaker Representation with Semi-supervised Learning approach for Speaker Profiling.,2021,"Shangeth Rajaa, Van Tung Pham, Chng Eng Siong",13653 ,corr
90,SpEx: Multi-Scale Time Domain Speaker Extraction Network.,2020,"Chenglin Xu, Wei Rao, Eng Siong Chng, Haizhou Li", 28: 1370-1384 ,taslp
91,Adapting BERT for Word Sense Disambiguation with Gloss Selection Objective and Example Sentences.,2020,"Boon Peng Yap, Andrew Koh, Eng Siong Chng", EMNLP  2020: 41-46,emnlp
92,Time-Domain Neural Network Approach for Speech Bandwidth Extension.,2020,"Xiang Hao, Chenglin Xu, Nana Hou, Lei Xie, Eng Siong Chng, Haizhou Li", ICASSP 2020: 866-870,icassp
93,Independent Language Modeling Architecture for End-To-End ASR.,2020,"Van Tung Pham, Haihua Xu, Yerbolat Khassanov, Zhiping Zeng, Eng Siong Chng, Chongjia Ni, Bin Ma, Haizhou Li", ICASSP 2020: 7059-7063,icassp
94,Speech Transformer with Speaker Aware Persistent Memory.,2020,"Yingzhu Zhao, Chongjia Ni, Cheung-Chi Leung, Shafiq R. Joty, Eng Siong Chng, Bin Ma", INTERSPEECH 2020: 1261-1265,interspeech
95,SpEx+: A Complete Time Domain Speaker Extraction Network.,2020,"Meng Ge, Chenglin Xu, Longbiao Wang, Eng Siong Chng, Jianwu Dang, Haizhou Li", INTERSPEECH 2020: 1406-1410,interspeech
96,Monolingual Data Selection Analysis for English-Mandarin Hybrid Code-Switching Speech Recognition.,2020,"Haobo Zhang, Haihua Xu, Van Tung Pham, Hao Huang, Eng Siong Chng", INTERSPEECH 2020: 2392-2396,interspeech
97,Speaker and Phoneme-Aware Speech Bandwidth Extension with Residual Dual-Path Network.,2020,"Nana Hou, Chenglin Xu, Van Tung Pham, Joey Tianyi Zhou, Eng Siong Chng, Haizhou Li", INTERSPEECH 2020: 4064-4068,interspeech
98,Multi-Task Learning for End-to-End Noise-Robust Bandwidth Extension.,2020,"Nana Hou, Chenglin Xu, Joey Tianyi Zhou, Eng Siong Chng, Haizhou Li", INTERSPEECH 2020: 4069-4073,interspeech
99,Universal Speech Transformer.,2020,"Yingzhu Zhao, Chongjia Ni, Cheung-Chi Leung, Shafiq R. Joty, Eng Siong Chng, Bin Ma", INTERSPEECH 2020: 5021-5025,interspeech
100,Cross Attention with Monotonic Alignment for Speech Transformer.,2020,"Yingzhu Zhao, Chongjia Ni, Cheung-Chi Leung, Shafiq R. Joty, Eng Siong Chng, Bin Ma", INTERSPEECH 2020: 5031-5035,interspeech
101,SpEx: Multi-Scale Time Domain Speaker Extraction Network.,2020,"Chenglin Xu, Wei Rao, Eng Siong Chng, Haizhou Li",08326 ,corr
102,Time-domain speaker extraction network.,2020,"Chenglin Xu, Wei Rao, Eng Siong Chng, Haizhou Li",14762 ,corr
103,SpEx+: A Complete Time Domain Speaker Extraction Network.,2020,"Meng Ge, Chenglin Xu, Longbiao Wang, Eng Siong Chng, Jianwu Dang, Haizhou Li",04686 ,corr
104,Approaches to Improving Recognition of Underrepresented Named Entities in Hybrid ASR Systems.,2020,"Tingzhi Mao, Yerbolat Khassanov, Van Tung Pham, Haihua Xu, Hao Huang, Eng Siong Chng",08742 ,corr
105,Leveraging Text Data Using Hybrid Transformer-LSTM Based End-to-End ASR in Transfer Learning.,2020,"Zhiping Zeng, Van Tung Pham, Haihua Xu, Yerbolat Khassanov, Eng Siong Chng, Chongjia Ni, Bin Ma",10407 ,corr
106,Adapting BERT for Word Sense Disambiguation with Gloss Selection Objective and Example Sentences.,2020,"Boon Peng Yap, Andrew Koh, Eng Siong Chng",11795 ,corr
107,A multilingual approach to joint Speech and Accent Recognition with DNN-HMM framework.,2020,"Yizhou Peng, Jicheng Zhang, Haobo Zhang, Haihua Xu, Hao Huang, Eng Siong Chng",11483 ,corr
108,Enriching Under-Represented Named-Entities To Improve Speech Recognition Performance.,2020,"Tingzhi Mao, Yerbolat Khassanov, Van Tung Pham, Haihua Xu, Hao Huang, Aishan Wumaier, Eng Siong Chng",12143 ,corr
109,Multi-stage Speaker Extraction with Utterance and Frame-Level Reference Signals.,2020,"Meng Ge, Chenglin Xu, Longbiao Wang, Eng Siong Chng, Jianwu Dang, Haizhou Li",09624 ,corr
110,GDPNet: Refining Latent Multi-View Graph for Relation Extraction.,2020,"Fuzhao Xue, Aixin Sun, Hao Zhang, Eng Siong Chng",06780 ,corr
111,An Embarrassingly Simple Model for Dialogue Relation Extraction.,2020,"Fuzhao Xue, Aixin Sun, Hao Zhang, Eng Siong Chng",13873 ,corr
