,Title,Year,Authors,Journal,Journal Acronym
55,IntegratedPIFu: Integrated Pixel Aligned Implicit Function for Single-View Human Reconstruction.,2022,"Kennard Yanting Chan, Guosheng Lin, Haiyu Zhao, Weisi Lin", ECCV  2022: 328-344,eccv
56,Paired Cross-Modal Data Augmentation for Fine-Grained Image-to-Text Retrieval.,2022,"Hao Wang, Guosheng Lin, Steven C. H. Hoi, Chunyan Miao", ACM Multimedia 2022: 5517-5526,mm
57,Few-shot Open-set Recognition Using Background as Unknowns.,2022,"Nan Song, Chi Zhang, Guosheng Lin", ACM Multimedia 2022: 5970-5979,mm
58,S-PIFu: Integrating Parametric Human Models with PIFu for Single-view Clothed Human Reconstruction.,2022,"Kennard Yanting Chan, Guosheng Lin, Haiyu Zhao, Weisi Lin", NeurIPS 2022,nips
59,Indoor Smartphone SLAM with Learned Echoic Location Features.,2022,"Wenjie Luo, Qun Song, Zhenyu Yan, Rui Tan, Guosheng Lin", SenSys 2022: 489-503,sensys
60,Self-Training Vision Language BERTs with a Unified Conditional Model.,2022,"Xiaofeng Yang, Fengmao Lv, Fayao Liu, Guosheng Lin",02010 ,corr
61,"A Unified Transformer Framework for Group-based Segmentation: Co-Segmentation, Co-Saliency Detection and Video Salient Object Detection.",2022,"Yukun Su, Jingliang Deng, Ruizhou Sun, Guosheng Lin, Qingyao Wu",04708 ,corr
62,Efficient Few-Shot Object Detection via Knowledge Inheritance.,2022,"Ze Yang, Chi Zhang, Ruibo Li, Guosheng Lin",12224 ,corr
63,Long-tailed Recognition by Learning from Latent Categories.,2022,"Weide Liu, Zhonghua Wu, Yiming Wang, Henghui Ding, Fayao Liu, Jie Lin, Guosheng Lin",01010 ,corr
64,Learning Spatial and Temporal Variations for 4D Point Cloud Segmentation.,2022,"Hanyu Shi, Jiacheng Wei, Hao Wang, Fayao Liu, Guosheng Lin",04673 ,corr
65,Few-shot Open-set Recognition Using Background as Unknowns.,2022,"Nan Song, Chi Zhang, Guosheng Lin",09059 ,corr
66,Dual Adaptive Transformations for Weakly Supervised Point Cloud Segmentation.,2022,"Zhonghua Wu, Yicheng Wu, Guosheng Lin, Jianfei Cai, Chen Qian",09084 ,corr
67,3D Cartoon Face Generation with Controllable Expressions from a Single GAN Image.,2022,"Hao Wang, Guosheng Lin, Steven C. H. Hoi, Chunyan Miao",14425 ,corr
68,Paired Cross-Modal Data Augmentation for Fine-Grained Image-to-Text Retrieval.,2022,"Hao Wang, Guosheng Lin, Steven C. H. Hoi, Chunyan Miao",14428 ,corr
69,ZeroMesh: Zero-shot Single-view 3D Mesh Reconstruction.,2022,"Xianghui Yang, Guosheng Lin, Luping Zhou",02676 ,corr
70,RWSeg: Cross-graph Competing Random Walks for Weakly Supervised 3D Instance Segmentation.,2022,"Shichao Dong, Ruibo Li, Jiacheng Wei, Fayao Liu, Guosheng Lin",05110 ,corr
71,CRCNet: Few-shot Segmentation with Cross-Reference and Region-Global Conditional Networks.,2022,"Weide Liu, Chi Zhang, Guosheng Lin, Fayao Liu",10761 ,corr
72,SymmNeRF: Learning to Explore Symmetry Prior for Single-View View Synthesis.,2022,"Xingyi Li, Chaoyi Hong, Yiran Wang, Zhiguo Cao, Ke Xian, Guosheng Lin",14819 ,corr
73,ManiCLIP: Multi-Attribute Face Manipulation from Text.,2022,"Hao Wang, Guosheng Lin, Ana Garcia del Molino, Anran Wang, Zehuan Yuan, Chunyan Miao, Jiashi Feng",00445 ,corr
74,Indoor Smartphone SLAM with Learned Echoic Location Features.,2022,"Wenjie Luo, Qun Song, Zhenyu Yan, Rui Tan, Guosheng Lin",08493 ,corr
75,IntegratedPIFu: Integrated Pixel Aligned Implicit Function for Single-view Human Reconstruction.,2022,"Kennard Yanting Chan, Guosheng Lin, Haiyu Zhao, Weisi Lin",07955 ,corr
76,Unsupervised 3D Pose Transfer with Cross Consistency and Dual Reconstruction.,2022,"Chaoyue Song, Jiacheng Wei, Ruibo Li, Fayao Liu, Guosheng Lin",10278 ,corr
77,Generalizable Person Re-Identification via Viewpoint Alignment and Fusion.,2022,"Bingliang Jiao, Lingqiao Liu, Liying Gao, Guosheng Lin, Ruiqi Wu, Shizhou Zhang, Peng Wang, Yanning Zhang",02398 ,corr
78,"CNN-Based RGB-D Salient Object Detection: Learn, Select, and Fuse.",2021,"Hao Chen, Youfu Li, Yongjian Deng, Guosheng Lin", 129: 2076-2096 ,ijcv
79,Graph neural network for 6D object pose estimation.,2021,"Pengshuai Yin, Jiayong Ye, Guosheng Lin, Qingyao Wu", 218: 106839 ,kbs
80,Few-shot fine-grained classification with Spatial Attentive Comparison.,2021,"Xiaoqian Ruan, Guosheng Lin, Cheng Long, Shengli Lu", 218: 106840 ,kbs
81,Guided Co-Segmentation Network for Fast Video Object Segmentation.,2021,"Weide Liu, Guosheng Lin, Tianyi Zhang, Zichuan Liu", 31: 1607-1617 ,tcsv
82,Weakly-Supervised Cross-Domain Road Scene Segmentation via Multi-Level Curriculum Adaptation.,2021,"Fengmao Lv, Guosheng Lin, Peng Liu, Guowu Yang, Sinno Jialin Pan, Lixin Duan", 31: 3493-3503 ,tcsv
83,On Lightweight Privacy-preserving Collaborative Learning for Internet of Things by Independent Random Projections.,2021,"Linshan Jiang, Rui Tan, Xin Lou, Guosheng Lin", Internet Things 2: 11:1-11:32 ,tiot
84,CycleSegNet: Object Co-Segmentation With Cycle Refinement and Region Correspondence.,2021,"Chi Zhang, Guankai Li, Guosheng Lin, Qingyao Wu, Rui Yao", 30: 5652-5664 ,tip
85,Progressive Self-Guided Loss for Salient Object Detection.,2021,"Sheng Yang, Weisi Lin, Guosheng Lin, Qiuping Jiang, Zichuan Liu", 30: 8426-8438 ,tip
86,HCRF-Flow: Scene Flow From Point Clouds With Continuous High-Order CRFs and Position-Aware Flow Embedding.,2021,"Ruibo Li, Guosheng Lin, Tong He, Fayao Liu, Chunhua Shen", CVPR 2021: 364-373,cvpr
87,Progressive Modality Reinforcement for Human Multimodal Emotion Recognition From Unaligned Multimodal Sequences.,2021,"Fengmao Lv, Xiang Chen, Yanyong Huang, Lixin Duan, Guosheng Lin", CVPR 2021: 2554-2562,cvpr
88,CT-Net: Complementary Transfering Network for Garment Transfer With Arbitrary Geometric Changes.,2021,"Fan Yang, Guosheng Lin", CVPR 2021: 9899-9908,cvpr
89,Few-Shot Incremental Learning With Continually Evolved Classifiers.,2021,"Chi Zhang, Nan Song, Guosheng Lin, Yun Zheng, Pan Pan, Yinghui Xu", CVPR 2021: 12455-12464,cvpr
90,Self-Point-Flow: Self-Supervised Scene Flow Estimation From Point Clouds With Optimal Transport and Random Walk.,2021,"Ruibo Li, Guosheng Lin, Lihua Xie", CVPR 2021: 15577-15586,cvpr
91,Learning Meta-class Memory for Few-Shot Semantic Segmentation.,2021,"Zhonghua Wu, Xiangxi Shi, Guosheng Lin, Jianfei Cai", ICCV 2021: 497-506,iccv
92,Context Decoupling Augmentation for Weakly Supervised Semantic Segmentation.,2021,"Yukun Su, Ruizhou Sun, Guosheng Lin, Qingyao Wu", ICCV 2021: 6984-6994,iccv
93,Attention is not Enough: Mitigating the Distribution Discrepancy in Asynchronous Multimodal Sequence Fusion.,2021,"Tao Liang, Guosheng Lin, Lei Feng, Yan Zhang, Fengmao Lv", ICCV 2021: 8128-8136,iccv
94,Meta Navigator: Search for a Good Adaptation Policy for Few-shot Learning.,2021,"Chi Zhang, Henghui Ding, Guosheng Lin, Ruibo Li, Changhu Wang, Chunhua Shen", ICCV 2021: 9415-9424,iccv
95,Self-supervised 3D Skeleton Action Representation Learning with Motion Consistency and Continuity.,2021,"Yukun Su, Guosheng Lin, Qingyao Wu", ICCV 2021: 13308-13318,iccv
96,Cycle-Consistent Inverse GAN for Text-to-Image Synthesis.,2021,"Hao Wang, Guosheng Lin, Steven C. H. Hoi, Chunyan Miao", ACM Multimedia 2021: 630-638,mm
97,Modeling the Uncertainty for Self-supervised 3D Skeleton Action Representation Learning.,2021,"Yukun Su, Guosheng Lin, Ruizhou Sun, Yun Hao, Qingyao Wu", ACM Multimedia 2021: 769-778,mm
98,MV-TON: Memory-based Video Virtual Try-on network.,2021,"Xiaojing Zhong, Zhonghua Wu, Taizhe Tan, Guosheng Lin, Qingyao Wu", ACM Multimedia 2021: 908-916,mm
