https://dblp.org/pid/08/6127.html,Ashraf A. Kassim
https://dblp.org/pid/47/4894.html,Surendra Ranganath
https://dblp.org/pid/61/6118.html,Ping Tan
https://dblp.org/pid/255/1553.html,Chun Sing Tsang
https://dblp.org/pid/03/4702.html,Yan Xuaka: Xu Yan
