https://dblp.org/pid/42/6178-1.html,Bo An 0001
https://dblp.org/pid/a/WGAref.html,Walid G. Aref
https://dblp.org/pid/319/0259.html,Pasquale Balsebre
https://dblp.org/pid/20/3716.html,Zhifeng Bao
https://dblp.org/pid/b/SSBhowmick.html,Sourav S. Bhowmick
https://dblp.org/pid/46/4889.html,Jingping Bi
https://dblp.org/pid/b/PBohannon.html,Philip Bohannon
https://dblp.org/pid/228/6028.html,Lukito Budiman
https://dblp.org/pid/b/PeterBuneman.html,Peter Buneman
https://dblp.org/pid/247/9265-1.html,Hongyun Cai 0001
https://dblp.org/pid/61/2822.html,Yuanzhe Cai
https://dblp.org/pid/77/2970-1.html,Xin Cao 0001
https://dblp.org/pid/157/8558.html,Juan Felipe Carmona
https://dblp.org/pid/203/3149.html,Arun Kumar Chandran
https://dblp.org/pid/98/543.html,Dong Eui Chang
https://dblp.org/pid/34/6669.html,Kuiyu Chang
https://dblp.org/pid/c/YeowMengChee.html,Yeow Meng Chee
https://dblp.org/pid/38/8396-1.html,Binbin Chen 0001
https://dblp.org/pid/52/4150-1.html,Hong Chen 0001
https://dblp.org/pid/06/2379.html,Jinjun Chen
https://dblp.org/pid/37/10606.html,Lisi Chen
https://dblp.org/pid/12/7186-1.html,Xuefeng Chen 0001
https://dblp.org/pid/256/9091.html,Yile Chen
https://dblp.org/pid/79/5815.html,Yue Chen
https://dblp.org/pid/125/6665.html,Zhida Chen
https://dblp.org/pid/76/185-8.html,Peng Cheng 0008
https://dblp.org/pid/89/2619.html,Reynold Cheng
https://dblp.org/pid/58/4223.html,Yun Cheng
https://dblp.org/pid/204/0112.html,Jin Yao Chin
https://dblp.org/pid/07/1560.html,Byron Choi
https://dblp.org/pid/115/9072.html,Farhana Murtaza Choudhury
https://dblp.org/pid/24/6606.html,Tat-Seng Chua
https://dblp.org/pid/55/5031.html,Bin Cui 0001
https://dblp.org/pid/70/2104.html,Yan Cui
https://dblp.org/pid/03/489.html,J. Shane Culpepper
https://dblp.org/pid/206/7233.html,Chris Cundy
https://dblp.org/pid/c/AlfredoCuzzocrea.html,Alfredo Cuzzocrea
https://dblp.org/pid/18/5175.html,Yuan-Shun Daiaka: Yuanshun Dai
https://dblp.org/pid/32/723.html,Manoranjan Dash
https://dblp.org/pid/18/10459.html,Dingxiong Deng
https://dblp.org/pid/10/3791.html,Shilin Ding
https://dblp.org/pid/d/JensPeterDittrich.html,Jens Dittrich
https://dblp.org/pid/213/3199.html,Lun Du
https://dblp.org/pid/47/3542-1.html,Xiaoyong Du 0001
https://dblp.org/pid/199/0127.html,Rongchang Duan
https://dblp.org/pid/89/6081.html,Richard Ellison
https://dblp.org/pid/94/2372.html,Wenfei Fan
https://dblp.org/pid/76/1735.html,Yixiang Fang
https://dblp.org/pid/140/7434.html,Kaiyu Feng
https://dblp.org/pid/149/1281.html,Shanshan Feng
https://dblp.org/pid/89/6622.html,Tom Z. J. Fu
https://dblp.org/pid/145/5299.html,Chunpeng Gao
https://dblp.org/pid/92/357-1.html,Song Gao 0001
https://dblp.org/pid/g/FlorisGeerts.html,Floris Geerts
https://dblp.org/pid/194/3917.html,Xinhe Geng
https://dblp.org/pid/72/3859.html,Vivekanand Gopalkrishnan
https://dblp.org/pid/287/4322.html,Tu Gu
https://dblp.org/pid/196/5892.html,Wanli Gu
https://dblp.org/pid/15/4208-2.html,Yu Gu 0002
https://dblp.org/pid/65/6873.html,Yuhong Gu
https://dblp.org/pid/89/2685.html,Jihong Guan
https://dblp.org/pid/45/642.html,Long Guo
https://dblp.org/pid/163/0779-1.html,Shengnan Guo 0001
https://dblp.org/pid/43/56.html,Tao Guo
https://dblp.org/pid/21/9125.html,Zhen Hai
https://dblp.org/pid/92/7536.html,Jialong Han
https://dblp.org/pid/h/JiaweiHan.html,Jiawei Han 0001
https://dblp.org/pid/75/2307-1.html,Lei Han 0001
https://dblp.org/pid/23/3395.html,Shi Han
https://dblp.org/pid/62/2450.html,Wook-Shin Han
https://dblp.org/pid/91/7908.html,Yuxing Han
https://dblp.org/pid/03/886.html,David R. Hardoon
https://dblp.org/pid/75/5705-8.html,Jun He 0008
