https://dblp.org/pid/a/HusseinAAbbass.html,Hussein A. Abbass
https://dblp.org/pid/09/6203.html,David Abramson 0001
https://dblp.org/pid/33/5907.html,Giovanni Acampora
https://dblp.org/pid/23/2997.html,Alexandros Agapitos
https://dblp.org/pid/67/340-6.html,Amit Agarwal 0006
https://dblp.org/pid/a/CharuCAggarwal.html,Charu C. Aggarwal
https://dblp.org/pid/122/9149.html,Anton Akusok
https://dblp.org/pid/183/1286.html,Ateq A. Alghamedi
https://dblp.org/pid/23/8404.html,Rajesh Vellore Arumugam
https://dblp.org/pid/93/1841.html,Peter W. Arzberger
https://dblp.org/pid/218/6513.html,Andri Ashfahani
https://dblp.org/pid/150/2188.html,Sobhan Asian
https://dblp.org/pid/03/5723.html,Rassul Ayani
https://dblp.org/pid/06/5822.html,Heiko Aydt
https://dblp.org/pid/123/3969.html,S. A. Bahnassy
https://dblp.org/pid/26/1137-5.html,Lu Bai 0005
https://dblp.org/pid/202/8331.html,Kavitesh Kumar Bali
https://dblp.org/pid/77/10594.html,Enrique Muñoz Ballester
https://dblp.org/pid/51/9865.html,Frédéric Bard
https://dblp.org/pid/15/3310.html,Slim Bechikh
https://dblp.org/pid/357/3670.html,Chao Bian 0007
https://dblp.org/pid/53/6625.html,Lidong Bing
https://dblp.org/pid/91/1561.html,Huynh Thi Thanh Binh
https://dblp.org/pid/00/6815.html,Vladimir Brusic
https://dblp.org/pid/58/2848.html,Lam Thu Bui
https://dblp.org/pid/63/6124.html,José Manuel Cadenas
https://dblp.org/pid/83/6096.html,Jianfei Cai 0001
https://dblp.org/pid/83/3179.html,Wentong Cai 0001
https://dblp.org/pid/96/106.html,Zhihua Cai
https://dblp.org/pid/64/2739.html,Zhiping Cai
https://dblp.org/pid/80/7421.html,Erik Cambria
https://dblp.org/pid/14/2589.html,Longbing Cao
https://dblp.org/pid/40/5905-2.html,Qi Cao 0002
https://dblp.org/pid/117/3982-2.html,Xiaofeng Cao 0002
https://dblp.org/pid/30/6901.html,Giuseppe Leonardo Cascella
https://dblp.org/pid/163/6518.html,Alvin Chan
https://dblp.org/pid/91/1178.html,Jonathan H. Chan
https://dblp.org/pid/71/6513.html,Keith C. C. Chan
https://dblp.org/pid/61/3388.html,Rohitash Chandra
https://dblp.org/pid/02/5438.html,Yi Chang 0001
https://dblp.org/pid/68/6526.html,Iti Chaturvedi
https://dblp.org/pid/76/624.html,Narendra S. Chaudhari
https://dblp.org/pid/30/15.html,C. Chen
https://dblp.org/pid/33/4748.html,C. S. Chen
https://dblp.org/pid/184/2141.html,Caishun Chen
https://dblp.org/pid/66/3019-4.html,Chao Chen 0004
https://dblp.org/pid/07/258.html,Enhong Chen
https://dblp.org/pid/145/1142.html,Hechang Chen
https://dblp.org/pid/72/5816.html,Huanhuan Chen
https://dblp.org/pid/12/417-26.html,Hui Chen 0026
https://dblp.org/pid/47/6529-1.html,Ke Chen 0001
https://dblp.org/pid/13/3479-5.html,Lin Chen 0005
https://dblp.org/pid/71/5646.html,Wenjie Chen
https://dblp.org/pid/25/729.html,Xianshun Chen
https://dblp.org/pid/05/3054.html,Xiao Chen
https://dblp.org/pid/12/7186-1.html,Xuefeng Chen 0001
https://dblp.org/pid/48/1091.html,Yiqiang Chen
https://dblp.org/pid/25/777.html,Zefeng Chen
https://dblp.org/pid/03/7457.html,Zhenghua Chen
https://dblp.org/pid/221/4002.html,Meiying Cheng
https://dblp.org/pid/42/3409.html,Chun Yew Cheong
https://dblp.org/pid/12/2064.html,Taesu Cheong
https://dblp.org/pid/25/6533.html,Lock Yue Chew
https://dblp.org/pid/115/6188.html,Xu Chi
https://dblp.org/pid/175/5581.html,Jing Jih Chin
https://dblp.org/pid/36/9495.html,Pao-Hsiung Chiu
https://dblp.org/pid/05/5226.html,Siu-Yeung Cho
https://dblp.org/pid/88/2576.html,Sung-Bae Cho
https://dblp.org/pid/279/1473.html,Yi Sheng Chong
https://dblp.org/pid/319/5510.html,Han Xiang Choong
https://dblp.org/pid/35/10024.html,Zin-Yan Chua
https://dblp.org/pid/43/7183.html,Carlos A. Coello Coello
https://dblp.org/pid/33/3180.html,Gao Cong
https://dblp.org/pid/47/4042.html,Francesco Corona
https://dblp.org/pid/76/5357.html,Simon J. Cox
https://dblp.org/pid/10/2385.html,Tong Cui
https://dblp.org/pid/39/6085-2.html,Xia Cui 0002
https://dblp.org/pid/174/7703.html,Bingshui Da
https://dblp.org/pid/292/2659.html,My Ha Dao
https://dblp.org/pid/167/0317.html,Monidipa Das
https://dblp.org/pid/32/723.html,Manoranjan Dash
https://dblp.org/pid/84/2830.html,Sergio Decherchi
https://dblp.org/pid/65/3108.html,Wanyu Dengaka: Wan-Yu Deng
https://dblp.org/pid/133/0292-1.html,Weiping Ding 0001
https://dblp.org/pid/89/5503-6.html,Yi Ding 0006
https://dblp.org/pid/83/942.html,Anh-Duc Do
https://dblp.org/pid/33/9070.html,Anh-Tuan Doaka: Anh Tuan Do
https://dblp.org/pid/15/1869.html,Faiyaz Doctor
https://dblp.org/pid/d/PSDutta.html,Partha Sarathi Dutta
https://dblp.org/pid/158/2809.html,Felis Dwiyasa
https://dblp.org/pid/180/8339.html,Maha Elarbi
https://dblp.org/pid/123/3975.html,F. M. Elassawy
https://dblp.org/pid/11/2845.html,Mostafa Mostafa Hashim Ellabaan
https://dblp.org/pid/73/4145.html,Meng Joo Er
https://dblp.org/pid/137/7082.html,Shahrzad Faghih-Roohi
https://dblp.org/pid/35/6803.html,Xiuyi Fan
https://dblp.org/pid/117/4874.html,Xuhui Fan
https://dblp.org/pid/03/2511-2.html,Hui Fang 0002
https://dblp.org/pid/80/11494.html,Kaidong Feng
https://dblp.org/pid/07/5681.html,Liang Feng
https://dblp.org/pid/97/7291.html,Yu-Hong Feng
https://dblp.org/pid/87/78.html,Florence Forbes
https://dblp.org/pid/85/3686.html,Lars Freund
https://dblp.org/pid/16/7565.html,Jie Fu
https://dblp.org/pid/321/4373.html,Qiancheng Fu
https://dblp.org/pid/97/4890.html,Lance Chun Che Fungaka: Chun Che Fung
https://dblp.org/pid/345/8740.html,Joao Gama
https://dblp.org/pid/195/8137.html,Mingyong Gao
https://dblp.org/pid/76/2452.html,Yuan Gao
https://dblp.org/pid/97/4637.html,Jonathan M. Garibaldiaka: Jon Garibaldi
https://dblp.org/pid/42/312.html,Paolo Gastaldo
https://dblp.org/pid/g/TamasDGedeon.html,Tom Gedeonaka: Tamás D. Gedeon
https://dblp.org/pid/61/8108.html,Cong Geng
https://dblp.org/pid/55/6071.html,Chi Keong Gohaka: Chi-Keong Goh
https://dblp.org/pid/83/2847.html,Mark Goh
https://dblp.org/pid/22/4018.html,Wang Ling Goh
https://dblp.org/pid/21/8587-2.html,Chen Gong 0002
https://dblp.org/pid/80/3438.html,Maoguo Gong
https://dblp.org/pid/20/10024.html,Andrew C. Gregory
https://dblp.org/pid/25/3038.html,Qing Guo
https://dblp.org/pid/146/8424.html,Weili Guo
https://dblp.org/pid/267/1467.html,Zhendong Guo
https://dblp.org/pid/18/6404-1.html,Abhishek Gupta 0001
https://dblp.org/pid/41/8030.html,Sourav Sen Gupta
https://dblp.org/pid/20/6454.html,Steven M. Gustafson
https://dblp.org/pid/13/8741.html,Mohamed Salahuddin Habibullah
https://dblp.org/pid/122/3837.html,Xiaobing Han
https://dblp.org/pid/230/4299.html,Xing Jie Han
https://dblp.org/pid/08/6749.html,Stephanus Daniel Handoko
https://dblp.org/pid/198/7956.html,Phan Thi Hong Hanh
https://dblp.org/pid/46/2386.html,Guo-sheng Haoaka: Guo-Sheng Hao
https://dblp.org/pid/51/4299.html,Haibo He
https://dblp.org/pid/151/4420.html,Tiantian He
https://dblp.org/pid/41/3131.html,Zhaoshui He
https://dblp.org/pid/166/4379.html,Chen Kim Heng
https://dblp.org/pid/04/0.html,Francisco Herrera
https://dblp.org/pid/37/11049.html,Jaime Rubio Hervas
https://dblp.org/pid/17/1476-1.html,Keiji Hirata 0001
https://dblp.org/pid/33/8672.html,Choon Sing Ho
https://dblp.org/pid/40/4120.html,Quoc-Thuan Ho
https://dblp.org/pid/51/6658.html,Nguyen Xuan Hoai
https://dblp.org/pid/h/StevenCHHoi.html,Steven C. H. Hoi
https://dblp.org/pid/180/1448.html,Yaqing Hou
https://dblp.org/pid/59/3754-3.html,Han Hu 0003
https://dblp.org/pid/190/4803.html,Pengwei Hu
https://dblp.org/pid/95/5912.html,Guang-Bin Huang
https://dblp.org/pid/15/6159-2.html,Han Huang 0002
https://dblp.org/pid/117/4750.html,Hsueh En Huang
https://dblp.org/pid/16/10148.html,Yuxiao Huang
https://dblp.org/pid/23/6574.html,Terence Hung
https://dblp.org/pid/69/9200.html,Giovanni Iacca
https://dblp.org/pid/84/8571.html,Muhammad Idris
https://dblp.org/pid/i/HisaoIshibuchi.html,Hisao Ishibuchi
https://dblp.org/pid/128/0209.html,Je-Hyoung Jeon
https://dblp.org/pid/246/6895.html,Fenlong Jiang
https://dblp.org/pid/08/4900.html,Siwei Jiang
https://dblp.org/pid/86/484.html,Xiaomo Jiang
https://dblp.org/pid/84/2028.html,Xing Jiang
https://dblp.org/pid/204/4700.html,Ruwang Jiao
https://dblp.org/pid/99/1941.html,Lizuo Jin
https://dblp.org/pid/j/YaochuJin.html,Yaochu Jin
https://dblp.org/pid/37/3997.html,Kenneth A. De Jong
https://dblp.org/pid/35/11103.html,Felix Juefei-Xu
https://dblp.org/pid/118/0612.html,Jesada Kajornrit
