https://dblp.org/pid/66/8551.html,Nowshad Amin
https://dblp.org/pid/122/3123.html,Shahriar Badsha
https://dblp.org/pid/87/2834.html,Tao Bai
https://dblp.org/pid/b/ElisaBertino.html,Elisa Bertino
https://dblp.org/pid/b/ThomasBeth.html,Thomas Beth
https://dblp.org/pid/50/138.html,Tao Bo
https://dblp.org/pid/215/0517.html,Sumanta Bose
https://dblp.org/pid/01/458.html,Athman Bouguettaya
https://dblp.org/pid/69/9547.html,Andreas Peter Burgaka: Andreas Burg
https://dblp.org/pid/75/2172.html,Ning Cai
https://dblp.org/pid/250/6021.html,Rizhao Cai
https://dblp.org/pid/173/0105.html,Chenhong Cao
https://dblp.org/pid/75/1660.html,C. C. Chang
https://dblp.org/pid/c/ChinChenChang.html,Chin-Chen Chang 0001
https://dblp.org/pid/99/4535.html,Anupam Chattopadhyay
https://dblp.org/pid/05/4905.html,Chee Weng Chea
https://dblp.org/pid/65/4423.html,Chen Chen
https://dblp.org/pid/92/8079.html,Danning Chen
https://dblp.org/pid/55/5445.html,Haiyong Chen
https://dblp.org/pid/41/2526.html,Hsiao-Hwa Chen
https://dblp.org/pid/202/8474.html,Huangxun Chen
https://dblp.org/pid/22/150-2.html,Liqun Chen 0002
https://dblp.org/pid/31/2800.html,Mo Chen
https://dblp.org/pid/50/10586.html,Yanjiao Chen
https://dblp.org/pid/48/1091.html,Yiqiang Chen
https://dblp.org/pid/143/0948-2.html,Yongrui Chen 0002
https://dblp.org/pid/79/5815.html,Yue Chen
https://dblp.org/pid/143/6005.html,Luxi Cheng
https://dblp.org/pid/70/5825.html,Shixin Cheng
https://dblp.org/pid/224/7096.html,Victor C. W. Cheng
https://dblp.org/pid/75/868.html,Wai-Meng Chew
https://dblp.org/pid/89/3076.html,Chi-Hung Chi
https://dblp.org/pid/285/2342.html,Collins Uchenna Chimeleze
https://dblp.org/pid/208/2643.html,Zhaowei Chu
https://dblp.org/pid/76/393.html,Siu Leung Chung
https://dblp.org/pid/16/499.html,Qi Cui
https://dblp.org/pid/d/ZongduoDai.html,Zongduo Daiaka: Zong-Duo Dai
https://dblp.org/pid/139/2293.html,Chen (Cherie) Ding
https://dblp.org/pid/61/3094.html,Cunsheng Ding
https://dblp.org/pid/62/6234.html,Mianxiong Dong
https://dblp.org/pid/09/634.html,Wei-Ming Dong
https://dblp.org/pid/174/9678.html,Hongyang Du
https://dblp.org/pid/64/782.html,Tariq S. Durrani
https://dblp.org/pid/83/2918.html,Haining Fan
https://dblp.org/pid/313/9811.html,Jiani Fan
